day,analyst,sitecode,habitat,river,code,stigmaspecies,stigmatype,pollenfamily,pollenspecies,origin,origin2,quantity,nstigmas,meanpollen,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,Asteraceae,Asteraceae 1,heterospecific,heterospecific,8,3,2.666666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,Ranunculaceae,ni,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,Fabaceae,ni,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,ni,M17,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,ni,M4,heterospecific,heterospecific,9,3,3,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,ni,M1,heterospecific,heterospecific,3,3,1,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,ni,M12,heterospecific,heterospecific,4,3,1.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,ni,M6,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,179,Hypochaeris radicata,semidry,ni,M18,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,180,Hypochaeris radicata,semidry,Asteraceae,Hypochaeris radicata,conspecific,conspecific,1047,3,349,,,,,,
11/02/13,Carine,3,non-invaded,avon,180,Hypochaeris radicata,semidry,Asteraceae,Asteraceae 1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,180,Hypochaeris radicata,semidry,Fabaceae,ni,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,180,Hypochaeris radicata,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,29,3,9.666666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,180,Hypochaeris radicata,semidry,ni,Pseudobrassica,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,180,Hypochaeris radicata,semidry,ni,M1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,180,Hypochaeris radicata,semidry,ni,M4,heterospecific,heterospecific,9,3,3,,,,,,
11/02/13,Carine,3,non-invaded,avon,180,Hypochaeris radicata,semidry,ni,M12,heterospecific,heterospecific,6,3,2,,,,,,
11/02/13,Carine,3,non-invaded,avon,181,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,1601,3,533.6666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,181,Centaurea nigra,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,34,3,11.33333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,181,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,83,3,27.66666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,181,Centaurea nigra,dry,Rubiaceae,Galium aparine,heterospecific,heterospecific,12,3,4,,,,,,
11/02/13,Carine,3,non-invaded,avon,181,Centaurea nigra,dry,Asteraceae,Senecio jacobaea,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,181,Centaurea nigra,dry,Caryophyllaceae,Silene dioica,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,182,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,395,3,131.6666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,182,Centaurea nigra,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,15,3,5,,,,,,
11/02/13,Carine,3,non-invaded,avon,182,Centaurea nigra,dry,ni,M2,heterospecific,heterospecific,36,3,12,,,,,,
11/02/13,Carine,3,non-invaded,avon,182,Centaurea nigra,dry,ni,M1,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,182,Centaurea nigra,dry,ni,M18,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/02/13,Carine,3,non-invaded,avon,182,Centaurea nigra,dry,Rubiaceae,Galium aparine,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/02/13,Carine,3,non-invaded,avon,182,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,28,3,9.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,183,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,1052,3,350.6666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,183,Centaurea nigra,dry,Asteraceae,Bellis,heterospecific,heterospecific,14,3,4.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,183,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,25,3,8.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,183,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,9,3,3,,,,,,
11/06/13,Carine,3,non-invaded,avon,183,Centaurea nigra,dry,Caryophyllaceae,Silene dioica,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,184,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,745,3,248.3333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,184,Centaurea nigra,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,110,3,36.66666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,184,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,4,3,1.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,185,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,832,3,277.3333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,185,Centaurea nigra,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,145,3,48.33333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,185,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,6,3,2,,,,,,
11/06/13,Carine,3,non-invaded,avon,185,Centaurea nigra,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,185,Centaurea nigra,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,12,3,4,,,,,,
11/06/13,Carine,3,non-invaded,avon,186,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,561,2,280.5,,,,,,
11/06/13,Carine,3,non-invaded,avon,186,Centaurea nigra,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,30,2,15,,,,,,
11/06/13,Carine,3,non-invaded,avon,186,Centaurea nigra,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,10,2,5,,,,,,
11/06/13,Carine,3,non-invaded,avon,186,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,5,2,2.5,,,,,,
11/06/13,Carine,3,non-invaded,avon,186,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,7,2,3.5,,,,,,
11/06/13,Carine,3,non-invaded,avon,187,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,376,3,125.3333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,187,Centaurea nigra,dry,Fabaceae,ni,heterospecific,heterospecific,4,3,1.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,187,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,188,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,586,3,195.3333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,188,Centaurea nigra,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,188,Centaurea nigra,dry,ni,M13,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,188,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,188,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,14,3,4.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,188,Centaurea nigra,dry,Caryophyllaceae,Silene dioica,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,188,Centaurea nigra,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,4,3,1.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,639,3,213,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,5,3,1.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,Asteraceae,Senecio jacobaea,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,16,3,5.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,Fabaceae,ni,heterospecific,heterospecific,10,3,3.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,11,3,3.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,ni,M1,heterospecific,heterospecific,3,3,1,,,,,,
11/06/13,Carine,3,non-invaded,avon,189,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,61,3,20.33333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,190,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,1300,3,433.3333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,190,Centaurea nigra,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,9,3,3,,,,,,
11/06/13,Carine,3,non-invaded,avon,190,Centaurea nigra,dry,ni,M13,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,190,Centaurea nigra,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,190,Centaurea nigra,dry,ni,M3,heterospecific,heterospecific,21,3,7,,,,,,
11/06/13,Carine,3,non-invaded,avon,191,Hypochaeris radicata,semidry,Asteraceae,Hypochaeris radicata,conspecific,conspecific,473,3,157.6666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,191,Hypochaeris radicata,semidry,Asteraceae,Centaurea nigra,heterospecific,heterospecific,16,3,5.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,191,Hypochaeris radicata,semidry,ni,M1,heterospecific,heterospecific,7,3,2.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,191,Hypochaeris radicata,semidry,ni,M2,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,191,Hypochaeris radicata,semidry,ni,M12,heterospecific,heterospecific,4,3,1.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,191,Hypochaeris radicata,semidry,ni,M4,heterospecific,heterospecific,15,3,5,,,,,,
11/06/13,Carine,3,non-invaded,avon,192,Clematis vitalba,dry,Ranunculaceae,Clematis vitalba,conspecific,conspecific,250,3,83.33333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,192,Clematis vitalba,dry,ni,M15,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,193,Clematis vitalba,dry,Ranunculaceae,Clematis vitalba,conspecific,conspecific,521,3,173.6666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,194,Rubus fruticosus,dry,Rosaceae,Rubus fruticosus,conspecific,conspecific,77,3,25.66666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,195,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,273,3,91,,,,,,
11/06/13,Carine,3,non-invaded,avon,195,Centaurea nigra,dry,ni,M1,heterospecific,heterospecific,7,3,2.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,195,Centaurea nigra,dry,ni,M9,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,195,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,32,3,10.66666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,195,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,3,3,1,,,,,,
11/06/13,Carine,3,non-invaded,avon,195,Centaurea nigra,dry,ni,Asteraceae 4,heterospecific,heterospecific,56,3,18.66666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,196,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,458,3,152.6666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,196,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,15,3,5,,,,,,
11/06/13,Carine,3,non-invaded,avon,196,Centaurea nigra,dry,Geraniaceae,M9,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,196,Centaurea nigra,dry,ni,M13,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,196,Centaurea nigra,dry,ni,M5,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,196,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,39,3,13,,,,,,
11/06/13,Carine,3,non-invaded,avon,196,Centaurea nigra,dry,ni,M1,heterospecific,heterospecific,4,3,1.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,197,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,295,3,98.33333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,197,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,7,3,2.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,197,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,198,Trifolium pratense,wet,Fabaceae,Trifolium pratense,conspecific,conspecific,128,3,42.66666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,198,Trifolium pratense,wet,ni,M2,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,199,Trifolium pratense,wet,Fabaceae,Trifolium pratense,conspecific,conspecific,237,3,79,,,,,,
11/06/13,Carine,3,non-invaded,avon,199,Trifolium pratense,wet,ni,M6,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,199,Trifolium pratense,wet,ni,M12,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,199,Trifolium pratense,wet,ni,M4,heterospecific,heterospecific,3,3,1,,,,,,
11/06/13,Carine,3,non-invaded,avon,200,Trifolium pratense,wet,Fabaceae,Trifolium pratense,conspecific,conspecific,85,2,42.5,,,,,,
11/06/13,Carine,3,non-invaded,avon,200,Trifolium pratense,wet,Asteraceae,Sonchus type,heterospecific,heterospecific,2,2,1,,,,,,
11/06/13,Carine,3,non-invaded,avon,201,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,396,3,132,,,,,,
11/06/13,Carine,3,non-invaded,avon,201,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,203,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,786,3,262,,,,,,
11/06/13,Carine,3,non-invaded,avon,203,Centaurea nigra,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,8,3,2.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,203,Centaurea nigra,dry,Asteraceae,Bellis,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,203,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,18,3,6,,,,,,
11/06/13,Carine,3,non-invaded,avon,204,Trifolium repens,wet,Fabaceae,Trifolium repens,conspecific,conspecific,132,3,44,,,,,,
11/06/13,Carine,3,non-invaded,avon,204,Trifolium repens,wet,ni,M4,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,205,Trifolium pratense,wet,Fabaceae,Trifolium pratense,conspecific,conspecific,353,3,117.6666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,205,Trifolium pratense,wet,ni,M13,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,206,Achillea millefolium,dry,Asteraceae,Achillea millefolium,conspecific,conspecific,16,3,5.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,206,Achillea millefolium,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,206,Achillea millefolium,dry,Asteraceae,Centaurea nigra,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,206,Achillea millefolium,dry,ni,M18,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,206,Achillea millefolium,dry,ni,M6,heterospecific,heterospecific,20,3,6.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,207,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,1476,3,492,,,,,,
11/06/13,Carine,3,non-invaded,avon,207,Centaurea nigra,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,9,3,3,,,,,,
11/06/13,Carine,3,non-invaded,avon,207,Centaurea nigra,dry,Asteraceae,Asteraceae 2,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,207,Centaurea nigra,dry,ni,M13,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,207,Centaurea nigra,dry,ni,M19,heterospecific,heterospecific,15,3,5,,,,,,
11/06/13,Carine,3,non-invaded,avon,207,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,37,3,12.33333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,207,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,7,3,2.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,208,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,745,3,248.3333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,208,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,15,3,5,,,,,,
11/06/13,Carine,3,non-invaded,avon,208,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,208,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,3,3,1,,,,,,
11/06/13,Carine,3,non-invaded,avon,208,Centaurea nigra,dry,ni,M19,heterospecific,heterospecific,5,3,1.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,208,Centaurea nigra,dry,ni,M13,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,209,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,732,3,244,,,,,,
11/06/13,Carine,3,non-invaded,avon,209,Centaurea nigra,dry,ni,M13,heterospecific,heterospecific,29,3,9.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,209,Centaurea nigra,dry,ni,M18,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,209,Centaurea nigra,dry,ni,M6,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/06/13,Carine,3,non-invaded,avon,209,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,10,3,3.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,209,Centaurea nigra,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,1,3,0.333333333,,,,,,
11/06/13,Carine,3,non-invaded,avon,209,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,19,3,6.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,210,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,677,3,225.6666667,,,,,,
11/07/13,Carine,3,non-invaded,avon,210,Centaurea nigra,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,210,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,17,3,5.666666667,,,,,,
11/07/13,Carine,3,non-invaded,avon,211,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,816,3,272,,,,,,
11/07/13,Carine,3,non-invaded,avon,211,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,20,3,6.666666667,,,,,,
11/07/13,Carine,3,non-invaded,avon,211,Centaurea nigra,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,211,Centaurea nigra,dry,ni,M13,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,211,Centaurea nigra,dry,ni,M12,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,212,Centaurea nigra,dry,Asteraceae,Centaurea nigra,conspecific,conspecific,1652,3,550.6666667,,,,,,
11/07/13,Carine,3,non-invaded,avon,212,Centaurea nigra,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,212,Centaurea nigra,dry,Onagraceae,Epilobium,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,212,Centaurea nigra,dry,ni,M15,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,212,Centaurea nigra,dry,ni,M4,heterospecific,heterospecific,2,3,0.666666667,,,,,,
11/07/13,Carine,3,non-invaded,avon,212,Centaurea nigra,dry,ni,M1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,212,Centaurea nigra,dry,Asteraceae,Asteraceae 4,heterospecific,heterospecific,93,3,31,,,,,,
11/07/13,Carine,3,non-invaded,avon,214,Trifolium repens,wet,Fabaceae,Trifolium repens,conspecific,conspecific,137,3,45.66666667,,,,,,
11/07/13,Carine,3,non-invaded,avon,214,Trifolium repens,wet,Caryophyllaceae,Silene dioica,heterospecific,heterospecific,3,3,1,,,,,,
11/07/13,Carine,3,non-invaded,avon,214,Trifolium repens,wet,Asteraceae,Sonchus type,heterospecific,heterospecific,4,3,1.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,214,Trifolium repens,wet,Asteraceae,Centaurea nigra,heterospecific,heterospecific,1,3,0.333333333,,,,,,
11/07/13,Carine,3,non-invaded,avon,215,Rubus fruticosus,dry,Rosaceae,Rubus fruticosus,conspecific,conspecific,245,3,81.66666667,,,,,,
11/07/13,Carine,3,non-invaded,avon,215,Rubus fruticosus,dry,Caryophyllaceae,Silene dioica,heterospecific,heterospecific,5,3,1.666666667,,,,,,
